replication,call_started,call_answered,call_ended,call_type
208,2760.1253015785974,2760.1253015785974,3008.4426282777213,0
208,3029.980286717325,3029.980286717325,3095.6347934217792,2
208,2448.560029721783,2448.560029721783,3452.75424994307,1
208,3581.3445323597184,3581.3445323597184,3585.7211382787414,1
208,3428.5702560235313,3428.5702560235313,3877.0382703459954,1
208,3696.7864016923427,3696.7864016923427,3901.197890194075,2
208,3982.691008483646,3982.691008483646,4072.407145566376,0
208,4340.549044719211,4340.549044719211,4388.025219043921,1
208,4781.148901035646,4781.148901035646,4793.236506351015,1
208,4582.739942909146,4582.739942909146,4796.721973118898,1
208,4691.255718173193,4691.255718173193,4956.174881972912,1
208,4987.566956315717,4987.566956315717,5210.560024487165,0
208,4919.224731792706,4919.224731792706,5425.538042256476,0
208,4768.822471885278,4768.822471885278,5449.466832267182,2
208,5846.120060886353,5846.120060886353,5924.563017314659,0
208,5364.311291580403,5364.311291580403,5962.702502555816,1
208,5846.252524435888,5846.252524435888,6176.05784601106,1
208,6424.546757452437,6424.546757452437,6454.969986354884,1
208,6510.971461643841,6510.971461643841,6731.370201745019,1
208,6982.740766008678,6982.740766008678,6991.773773466483,1
208,6898.651902474961,6898.651902474961,7109.616859926413,0
208,6629.773004401079,6629.773004401079,7202.02590663426,1
208,7322.403142091989,7322.403142091989,7618.0301079111,2
208,7524.920381983455,7524.920381983455,7848.763744537324,2
208,7590.223691037684,7590.223691037684,7858.8912812690505,2
208,7624.686971597751,7624.686971597751,7962.6104987511235,1
208,7610.729598905956,7610.729598905956,7992.969720410925,1
208,8423.840808451225,8423.840808451225,8433.161905361098,1
208,8487.09785975845,8487.09785975845,8492.289835371525,2
208,8407.722850768994,8407.722850768994,8646.27995672539,1
208,8638.82367734156,8638.82367734156,9064.60758824419,1
208,9243.965706742665,9243.965706742665,9298.834995972693,2
208,9407.74007861543,9407.74007861543,9477.67302961455,1
208,9499.563097498329,9499.563097498329,9557.423107512644,0
208,9738.361547401328,9738.361547401328,9779.42396741876,1
208,9733.76133495875,9733.76133495875,9869.599494394944,0
208,9278.300195433021,9278.300195433021,9950.235410666017,2
208,9836.780820839327,9836.780820839327,10140.99238454325,1
208,10135.269988186064,10135.269988186064,10174.873912215935,1
208,10167.868505123855,10167.868505123855,10239.047088391448,1
208,9986.373292788867,9986.373292788867,10282.160663705099,1
208,10202.422558505936,10202.422558505936,10345.337138822073,1
208,9906.35934435635,9906.35934435635,10391.760266845822,1
208,10248.640687449846,10282.160663705099,10469.264462244877,1
208,10217.152336314886,10239.047088391448,10470.486641361977,0
208,10436.718727655958,10469.264462244877,10483.589937275096,0
208,10433.671459779318,10433.671459779318,10721.129573664448,2
208,10713.40743609716,10713.40743609716,10725.652194374969,0
208,10752.997025404995,10752.997025404995,10937.131057501261,1
208,10378.167212593173,10378.167212593173,11156.880183677606,2
208,11434.131448404321,11434.131448404321,11570.621567837487,0
208,11567.421759426397,11570.621567837487,11714.417194925454,0
208,11318.435570708,11318.435570708,11745.741708499705,2
208,11430.869304975102,11430.869304975102,11824.55678648969,1
208,10980.099634229595,10980.099634229595,11894.341795169,2
208,11848.034412122897,11848.034412122897,12389.151970514751,1
208,12118.877786315237,12118.877786315237,12415.556289051483,0
208,11951.777901501137,11951.777901501137,12811.88330793555,1
208,12107.16195293239,12107.16195293239,12873.042567295674,1
208,12749.262285082816,12749.262285082816,13041.576732769714,0
208,12548.95099043987,12548.95099043987,13080.94489927722,2
208,12752.800712353617,12811.88330793555,13152.567984075456,1
208,12940.975445232963,12940.975445232963,13342.469179630678,0
208,13338.153008949277,13338.153008949277,14030.201458323076,0
208,14693.855371418607,14693.855371418607,14706.487558440405,2
208,14503.897157767666,14503.897157767666,14807.182433977041,2
208,14794.70958721655,14794.70958721655,14847.427892867092,2
208,14900.069237593296,14900.069237593296,14986.616335895955,2
208,14983.501682492619,14983.501682492619,15111.695230302237,1
208,14708.74847388673,14708.74847388673,15184.13878491057,1
208,15177.159620754634,15177.159620754634,15199.431687378185,0
208,15355.917327224617,15355.917327224617,15394.194508531626,1
208,15472.138124771656,15472.138124771656,15575.729194064566,2
208,15196.336260024733,15196.336260024733,15684.245300899354,2
208,15431.142780365684,15431.142780365684,15853.551475898172,0
208,15776.928243114837,15776.928243114837,15857.320394513052,2
208,15890.365370817755,15890.365370817755,15959.261215546454,2
208,15241.243900340518,15241.243900340518,16006.334372715271,1
208,16173.226682376404,16173.226682376404,16223.759928002139,1
208,16279.976121323018,16279.976121323018,16310.090388589788,1
208,16002.669124252636,16002.669124252636,16325.456973332275,2
208,16488.45130215375,16488.45130215375,16639.211770343343,2
208,16532.815564154003,16532.815564154003,16666.72383166983,1
208,16509.69202508605,16509.69202508605,16692.018012483924,1
208,16822.93267029951,16822.93267029951,16882.300673552472,1
208,16782.996831821813,16782.996831821813,16946.82460997116,1
208,16874.309558965593,16882.300673552472,16954.695998464093,1
208,16769.608623083393,16769.608623083393,16990.829110588023,0
208,16856.657406205766,16856.657406205766,17095.42721852166,1
208,17022.273495975096,17022.273495975096,17115.070349063382,1
208,17178.688954231115,17178.688954231115,17243.887215631778,0
208,17149.399331093904,17149.399331093904,17461.321135380284,1
208,17648.803894361343,17648.803894361343,17648.88086398877,1
208,18029.24739951002,18029.24739951002,18182.018251194702,1
208,18333.611089268234,18333.611089268234,18510.56006986122,2
208,18097.939646351893,18097.939646351893,18575.69096640441,1
208,18477.498763942483,18510.56006986122,18746.53719331134,2
208,18270.693921591734,18270.693921591734,18770.688764168543,1
208,18495.41588249473,18575.69096640441,18789.399147156346,1
208,18473.41797122692,18473.41797122692,18865.650740964655,0
208,18622.03232596057,18770.688764168543,19014.51339262159,1
208,18537.081070333606,18746.53719331134,19016.25659074565,1
208,18975.887762814305,18975.887762814305,19033.031617326753,2
208,19125.779575482302,19125.779575482302,19144.04958942473,2
208,18770.77314983198,18789.399147156346,19379.22338129625,2
208,19384.021818887722,19384.021818887722,19385.296643730224,1
208,19479.693157591504,19479.693157591504,19762.57394162858,0
208,19610.043533668733,19610.043533668733,20184.001683312606,1
208,19535.716780391867,19535.716780391867,20434.7354997888,0
208,19723.07252728752,20184.001683312606,20460.01867425846,1
208,19670.81499230943,19762.57394162858,20559.429093140752,0
208,20019.884787864026,20434.7354997888,20699.969282316073,1
208,19474.195728143884,19474.195728143884,20770.828378021586,2
208,20090.85186990731,20460.01867425846,20973.391430737905,0
208,20897.939875841625,20973.391430737905,20973.980521558926,1
208,20826.867851456413,20826.867851456413,21012.765423048008,1
208,20918.828028791482,20973.980521558926,21016.919971316016,1
208,21008.51873418109,21012.765423048008,21314.66886074853,0
208,20355.01026777618,20559.429093140752,21330.969102747127,0
208,21248.247760004873,21248.247760004873,21394.157755461812,1
208,20800.49407961827,20800.49407961827,21415.72784528809,1
208,21455.440105107096,21455.440105107096,21460.755946338286,2
208,21257.006359084327,21314.66886074853,21503.50840753082,1
208,21949.271691117618,21949.271691117618,22063.20682839326,1
208,22119.137720677893,22119.137720677893,22156.224138334037,1
208,21801.367414710512,21801.367414710512,22373.412609792173,1
208,22299.901485533574,22299.901485533574,22668.54666509079,0
208,22671.35123797341,22671.35123797341,23286.293712420953,1
208,23226.113830678147,23226.113830678147,23333.590910960505,1
208,23209.80753248968,23209.80753248968,23358.46068906909,0
208,23432.925288702187,23432.925288702187,23754.940743640833,1
208,23831.925965291983,23831.925965291983,24064.36236419764,1
208,24362.31505777858,24362.31505777858,24490.873793487805,2
208,23905.511660473316,23905.511660473316,24630.253820358586,1
208,24578.87913478248,24578.87913478248,24687.783260376964,1
208,24645.51434052298,24645.51434052298,24706.375014392575,1
208,24696.554726136044,24696.554726136044,24768.745106108192,1
208,24746.6771642244,24746.6771642244,24800.308555535266,0
208,24596.94273009129,24596.94273009129,24855.09035601573,0
208,24557.964531724232,24557.964531724232,25010.742771179335,2
208,25020.52906007145,25020.52906007145,25086.220326162864,1
208,24993.039975218217,24993.039975218217,25237.020700815057,2
208,25097.407320480608,25097.407320480608,25238.494278592676,1
208,25347.522666743815,25347.522666743815,25363.957327631677,2
208,25305.743856177694,25305.743856177694,25364.658388419954,1
208,25091.522536863915,25091.522536863915,25406.36793894528,1
208,25383.13745505079,25383.13745505079,25498.553465262143,0
208,25605.647801698604,25605.647801698604,25743.92896992594,1
208,25856.57159488284,25856.57159488284,25920.1493564212,2
208,25848.2358303598,25848.2358303598,25963.603783751634,1
208,26311.468999464632,26311.468999464632,26317.14140623313,2
208,26029.68988367821,26029.68988367821,26417.352377932835,1
208,26375.818209549776,26417.352377932835,26418.671252648117,0
208,26217.976440667007,26217.976440667007,26628.1578375015,1
208,26598.171193552193,26628.1578375015,26757.1208957155,1
208,25384.377798966834,25384.377798966834,26786.800913160943,2
208,26665.009964911,26786.800913160943,26833.344107231536,0
208,26787.542784035504,26833.344107231536,26836.837398202748,0
208,26641.968654533513,26757.1208957155,26877.952435797444,0
208,26348.042862329858,26348.042862329858,26935.554707969157,0
208,26924.47134220279,26924.47134220279,26938.356460253293,2
208,27194.446249059678,27194.446249059678,27403.60589780355,1
208,27331.25077016966,27331.25077016966,27759.651882445098,1
208,27748.056041955595,27748.056041955595,27800.509740134705,1
208,26585.632886310326,26585.632886310326,27848.57068708518,0
208,27454.558669902766,27454.558669902766,28188.72504208525,1
208,28389.86288411991,28389.86288411991,28490.218651737647,1
208,28588.47401433353,28588.47401433353,28799.207007687848,1
208,28589.785525035953,28589.785525035953,28924.79828142613,0
208,28617.480784900967,28617.480784900967,29386.265174764012,0
208,28140.28890743843,28140.28890743843,29466.886193964157,0
208,28923.18373526068,28923.18373526068,29559.741094345613,2
208,29275.985192340082,29559.741094345613,29584.867310573292,1
208,28996.590128138712,28996.590128138712,29585.98826951111,0
208,29185.888224212824,29466.886193964157,29640.38468920319,1
208,29376.081708776033,29585.98826951111,29849.682727209707,1
208,29143.474175527812,29386.265174764012,29927.329045835424,2
208,29343.067298122394,29584.867310573292,29945.740936267135,1
208,29571.41620497692,29849.682727209707,30004.931164762984,0
208,29915.779966391055,30004.931164762984,30089.28175731418,1
208,29924.236386996985,30089.28175731418,30129.839851814027,1
208,29641.548104740345,29927.329045835424,30192.48056361429,1
208,29469.996031609,29640.38468920319,30280.573295292783,1
208,30341.497109074648,30341.497109074648,30393.45076680632,2
208,29860.278827285158,29945.740936267135,30479.738483692498,1
208,30523.55933705171,30523.55933705171,30628.325128996996,0
208,30700.490908521548,30700.490908521548,30785.981850711207,0
208,30954.480190830516,30954.480190830516,30979.288654425138,0
208,31262.52823896478,31262.52823896478,31351.489089550454,1
208,31326.221235445213,31326.221235445213,31374.863424498068,1
208,31610.745169684036,31610.745169684036,31623.94637295604,1
208,31400.576183805093,31400.576183805093,31747.079987519617,1
208,31676.8963098362,31676.8963098362,31787.072217262896,0
208,31459.512511062498,31459.512511062498,31845.254534715175,1
208,31702.458439142087,31747.079987519617,31898.8655019591,0
208,31117.301565111185,31117.301565111185,32147.394029462062,0
208,31849.538870065644,31849.538870065644,32190.359970848607,1
208,31927.651987419275,31927.651987419275,32325.370262747332,2
208,32033.288911403964,32190.359970848607,32329.489343273803,1
208,31758.740139164274,31787.072217262896,32468.659690744327,2
208,32160.961854874582,32325.370262747332,32645.683218946822,0
208,32552.47859043095,32552.47859043095,32698.220150223497,0
208,31966.484577970085,32147.394029462062,32995.82461230472,1
208,33226.386460920985,33226.386460920985,33350.23982757655,0
208,33411.66681477634,33411.66681477634,33466.33742424556,2
208,33449.53976565053,33449.53976565053,33854.32812339014,2
208,33956.87113556136,33956.87113556136,34238.642056170494,2
208,34506.26921224426,34506.26921224426,34555.53681190128,1
208,34217.545034408584,34217.545034408584,34594.43784938974,0
208,34451.204831795185,34451.204831795185,34611.174378829244,0
208,34380.71636386652,34380.71636386652,34622.457310775724,1
208,34767.24913549442,34767.24913549442,34851.67093832467,0
208,34951.964554932994,34951.964554932994,34968.26289040033,1
208,35514.11781254559,35514.11781254559,35575.8785017251,1
208,35385.13088451825,35385.13088451825,35755.14767108463,0
208,35361.3134133781,35361.3134133781,35825.496676556715,1
209,111.75551418427874,111.75551418427874,234.9099566424302,0
209,0,0,369.6234852634836,1
209,447.3018894052657,447.3018894052657,567.9998934697467,1
209,109.85354500379839,109.85354500379839,585.4301753456282,0
209,931.3496550056747,931.3496550056747,1139.2114384820225,0
209,622.1218393434613,622.1218393434613,1180.56101922481,2
209,1129.1562070032583,1129.1562070032583,1355.5477228082302,2
209,395.38907883614365,395.38907883614365,1423.4590882322043,1
209,1481.0077860063095,1481.0077860063095,1670.5936394566784,2
209,1725.416661121563,1725.416661121563,1963.6918425942088,0
209,1820.434439682061,1820.434439682061,1986.953530012507,0
209,2058.9363554478196,2058.9363554478196,2482.4365808363887,1
209,2494.479536770403,2494.479536770403,2536.3600674208396,1
209,2321.5626373096366,2321.5626373096366,2570.0680078117334,1
209,2686.6235779096687,2686.6235779096687,2686.677305955191,1
209,2728.2028812910335,2728.2028812910335,2865.0363723254313,1
209,2580.779757630065,2580.779757630065,2903.4528378442883,1
209,2828.027498162629,2865.0363723254313,2949.410808987791,0
209,2837.316289727856,2949.410808987791,2955.9405426330104,0
209,2290.4652133692252,2290.4652133692252,3018.343841906619,1
209,2865.1214067279475,3018.343841906619,3046.8390941601856,2
209,2859.5744028212866,2955.9405426330104,3134.020562751718,1
209,2568.4639902911263,2568.4639902911263,3239.985401943698,1
209,2835.4404530618117,2903.4528378442883,3842.5194245971757,0
209,3523.199584307149,3523.199584307149,3851.1077750912386,2
209,3829.8444528618306,3842.5194245971757,4068.1663023157525,1
209,3333.8696742967613,3333.8696742967613,4082.29963099054,1
209,4011.597080409978,4068.1663023157525,4121.785739910717,1
209,3500.7810197252843,3500.7810197252843,4133.6887675519865,0
209,4030.9477438851422,4082.29963099054,4241.390916458989,2
209,3834.8110557792243,3851.1077750912386,4282.66563970061,1
209,4351.446125291229,4351.446125291229,4488.768371435073,2
209,4399.934470906299,4399.934470906299,4543.324166846316,1
209,4150.521476940761,4150.521476940761,4611.828016283442,0
209,4763.3451641264455,4763.3451641264455,4877.123754922752,0
209,4717.444354919256,4717.444354919256,4948.037780960224,1
209,4851.205410778321,4851.205410778321,5084.671760795637,0
209,4904.2327929142575,4904.2327929142575,5166.248071128451,0
209,5279.475198927167,5279.475198927167,5399.175338114243,1
209,5390.875481851232,5390.875481851232,5608.388694201959,1
209,5602.142819502777,5602.142819502777,5619.802861805412,0
209,5270.088133632329,5270.088133632329,5641.681240439422,2
209,5673.480536336944,5673.480536336944,5804.55869146715,1
209,5615.420866366814,5615.420866366814,6081.933525740475,2
209,5638.408069748479,5638.408069748479,6234.6528148289835,0
209,6226.982923877134,6226.982923877134,6236.015584835256,1
209,5869.5423882092355,5869.5423882092355,6444.817156741135,1
209,5736.013008318481,5736.013008318481,6569.6725367049685,1
209,6624.648430100807,6624.648430100807,6641.915447154943,1
209,6288.602787265817,6288.602787265817,6741.553868166353,0
209,6459.416861928384,6459.416861928384,6823.481593514545,1
209,6547.329097609768,6547.329097609768,7003.095161483882,1
209,7068.439728497311,7068.439728497311,7208.309157222793,1
209,6825.666226317924,6825.666226317924,7427.562053232547,0
209,7395.447064573279,7395.447064573279,7445.987964251635,2
209,7194.356112991618,7194.356112991618,7643.004158918738,1
209,7622.543301850469,7622.543301850469,7650.364162906555,2
209,7520.972097952551,7520.972097952551,7911.3175348344885,1
209,8009.600203005207,8009.600203005207,8023.837810158593,2
209,7770.290302115486,7770.290302115486,8166.860182529013,0
209,7577.162585760215,7577.162585760215,8172.356198718561,1
209,8454.893661656071,8454.893661656071,8467.038036700831,0
209,8145.149282587912,8145.149282587912,8793.74491513837,1
209,8534.570661013697,8534.570661013697,8813.303684358552,2
209,8030.250459970499,8030.250459970499,8825.092994181401,2
209,8711.908010133599,8711.908010133599,9131.979788199556,0
209,8831.800261016706,8831.800261016706,9309.634388573286,1
209,9031.984293495383,9031.984293495383,9319.89218154164,1
209,9642.443430137013,9642.443430137013,9915.716940133141,1
209,10024.939790510627,10024.939790510627,10058.642200066692,2
209,10077.502394634354,10077.502394634354,10204.127326552343,1
209,10180.952435658204,10204.127326552343,10219.656460451053,0
209,10115.46308680841,10115.46308680841,10274.415040784404,1
209,8733.780517494068,8793.74491513837,10278.99362554623,1
209,10337.783781072618,10337.783781072618,10354.186103944798,2
209,10182.58868426577,10219.656460451053,10441.643504437312,1
209,10540.19201437091,10540.19201437091,10596.348361628434,1
209,10017.23652323786,10017.23652323786,10723.772361027375,2
209,10623.750468657337,10623.750468657337,10904.871312738953,2
209,10698.305829893363,10698.305829893363,11081.476146313007,1
209,11051.001901022122,11081.476146313007,11114.850493058364,2
209,10429.305383818566,10429.305383818566,11178.269788155187,2
209,11140.18773059112,11140.18773059112,11378.262729160368,0
209,10796.470061381726,10796.470061381726,11408.080607766784,0
209,11469.920811500708,11469.920811500708,11472.806401790795,1
209,10955.820438457502,10955.820438457502,11585.615778756375,1
209,11594.478562852983,11594.478562852983,11634.589865174987,0
209,11487.344820317032,11487.344820317032,11685.868451304235,2
209,11791.267773203093,11791.267773203093,11858.75318860792,1
209,11731.135787434732,11731.135787434732,11924.497705993102,1
209,11250.239924823249,11250.239924823249,12256.022821527786,1
209,12037.51205728094,12037.51205728094,12293.44702066695,0
209,12289.033904641783,12289.033904641783,12372.033215830508,0
209,12302.856048314374,12302.856048314374,12652.376165161388,1
209,12468.25634566793,12468.25634566793,12743.050603963486,1
209,12427.325295432422,12427.325295432422,12893.07558581249,2
209,13304.675740212257,13304.675740212257,13436.7590342399,1
209,13307.419299690317,13307.419299690317,13510.698827224844,0
209,13424.272634501947,13510.698827224844,13511.121666436411,1
209,13417.828066526332,13436.7590342399,13577.049649447676,2
209,13120.963805342773,13120.963805342773,13742.7814792282,1
209,13040.155759575573,13040.155759575573,14247.205063164309,1
209,13954.539780244984,13954.539780244984,14536.979245587647,2
209,13795.458316935858,13795.458316935858,14686.172671935814,1
209,14839.267220230138,14839.267220230138,14955.751861511071,1
209,14729.552844931855,14729.552844931855,15042.036766345096,1
209,14941.474571928718,14941.474571928718,15130.557013700154,0
209,15129.064558671396,15129.064558671396,15169.749025907291,0
209,15560.238059996122,15560.238059996122,15571.869074256101,2
209,15656.125848977978,15656.125848977978,15802.096240583453,1
209,15801.432445925991,15802.096240583453,15816.780351696638,1
209,15919.226675182834,15919.226675182834,15945.974603127233,1
209,15372.07610266014,15372.07610266014,16027.180079750804,0
209,15474.488196134449,15474.488196134449,16255.207345604464,0
209,15303.659752132056,15303.659752132056,16298.4964751736,1
209,16278.239483049734,16278.239483049734,16300.429544660119,1
209,16166.869616195943,16166.869616195943,16334.313259811306,1
209,16563.10835155874,16563.10835155874,16640.403892296505,1
209,16176.217270800875,16176.217270800875,16797.44908647596,1
209,16768.513696493337,16768.513696493337,16870.1424987088,2
209,16782.245932804915,16797.44908647596,16888.117105794707,1
209,16675.922653348436,16675.922653348436,17038.146359888386,1
209,16859.7502834732,16888.117105794707,17063.90289348596,2
209,17183.865078748237,17183.865078748237,17286.81261120108,1
209,16432.774793000513,16432.774793000513,17324.494706617515,2
209,16804.92559750775,16870.1424987088,17341.507124338386,0
209,17396.42762049714,17396.42762049714,17409.78582263745,2
209,16979.079629442946,17038.146359888386,17561.382015077892,1
209,17328.374569631014,17328.374569631014,17607.221779330797,1
209,17484.03358305754,17484.03358305754,17627.43685040916,2
209,17848.918208359428,17848.918208359428,17872.87462333587,1
209,17777.35409915722,17777.35409915722,17931.26455793775,1
209,17929.978399286367,17929.978399286367,18061.295989105776,1
209,17935.217048221646,17935.217048221646,18181.54495039865,1
209,18220.483518911733,18220.483518911733,18363.63597350893,2
209,18314.33431981097,18314.33431981097,18391.88274715599,0
209,18325.498730876774,18325.498730876774,18439.679120896293,0
209,18366.381302953672,18366.381302953672,18624.509162835217,1
209,19161.651232755317,19161.651232755317,19342.148360506282,1
209,19356.049171623876,19356.049171623876,19394.52419013652,1
209,18971.492873716674,18971.492873716674,19560.579755890623,1
209,19556.086106675873,19560.579755890623,19613.319202622042,2
209,19220.61672890834,19220.61672890834,19634.965544864277,1
209,19335.485064411998,19335.485064411998,19756.957742658164,2
209,19499.47967460087,19499.47967460087,19782.198289860513,1
209,20109.033891590272,20109.033891590272,20111.153820808326,0
209,20214.321081360515,20214.321081360515,20347.057347533173,0
209,20242.378027643794,20242.378027643794,20474.947199804643,1
209,20187.728784230676,20187.728784230676,20569.594330473356,1
209,20251.0906029591,20251.0906029591,20773.984975062423,1
209,20976.487468197025,20976.487468197025,21095.599186821953,2
209,20265.898940648767,20347.057347533173,21108.720549209367,0
209,20728.858502486346,20728.858502486346,21367.639940861434,0
209,21089.26934868882,21089.26934868882,21415.378897921073,1
209,21883.799128084058,21883.799128084058,22301.46849100355,2
209,21896.269078342528,21896.269078342528,22694.531433986693,1
209,22507.416888463744,22507.416888463744,22820.520668706064,2
209,22483.540839461533,22483.540839461533,22879.60321141363,0
209,22137.70517706928,22137.70517706928,23167.96534743447,1
209,22852.515135897145,22852.515135897145,23268.724501089713,1
209,23489.475222786576,23489.475222786576,23965.411451442164,1
209,24342.879913053715,24342.879913053715,24396.358016414077,2
209,24331.92001139372,24331.92001139372,24415.725636472493,1
209,24703.633099917148,24703.633099917148,24885.60657418745,0
209,24745.49210770702,24745.49210770702,24941.96918718432,1
209,25070.06138547662,25070.06138547662,25074.377351827003,1
209,25286.974999520236,25286.974999520236,25292.407073556562,2
209,25379.742984132157,25379.742984132157,25500.23432524688,1
209,24100.0824422054,24100.0824422054,25568.606443583707,1
209,25518.72246688948,25518.72246688948,25719.38756014984,0
209,26099.79696843986,26099.79696843986,26150.64296569434,1
209,26603.08724815768,26603.08724815768,26657.764042856397,2
209,27010.15762282396,27010.15762282396,27127.698171341865,2
209,26924.104861819724,26924.104861819724,27134.483275606453,2
209,27115.181648514594,27127.698171341865,27174.785372428127,1
209,27080.698375934404,27080.698375934404,27259.007563541458,0
209,26735.266755179193,26735.266755179193,27445.552910352573,2
209,27251.52164513128,27251.52164513128,27545.84065419043,2
209,27544.987435570212,27544.987435570212,27675.350741791826,1
209,27851.013675172828,27851.013675172828,27928.57981371622,1
209,27649.46978702745,27649.46978702745,28038.366085879592,2
209,27690.5426153482,27690.5426153482,28152.000984037324,2
209,28074.477236727813,28152.000984037324,28214.17880397594,0
209,27876.649901271525,27876.649901271525,28269.081944391826,1
209,28012.092492691132,28038.366085879592,28592.743623868788,0
209,27886.312804107514,27928.57981371622,28595.435274788644,1
209,28901.51645505248,28901.51645505248,28913.953772711928,1
209,28698.676294061657,28698.676294061657,29101.710482766957,2
209,28231.119447207722,28231.119447207722,29564.438673587414,2
209,28936.060053887482,28936.060053887482,29645.38079724786,2
209,29728.02068901703,29728.02068901703,29751.485126576863,1
209,29705.033076498054,29705.033076498054,29818.465659474543,2
209,29606.25258964798,29606.25258964798,29820.577041666456,1
209,29989.270030260177,29989.270030260177,30038.762468141216,2
209,30076.35677261326,30076.35677261326,30358.497882655345,0
209,30292.695022988024,30292.695022988024,30361.405463965006,0
209,30376.625879306102,30376.625879306102,30398.506197170278,1
209,30382.91942659383,30382.91942659383,30424.108312307835,1
209,30424.367826575064,30424.367826575064,30469.280800348843,2
209,30077.11300739114,30077.11300739114,30665.6416408853,0
209,30642.445837661227,30642.445837661227,30735.14528884305,2
209,30719.879925241414,30719.879925241414,30893.052400923832,1
209,31057.545584939675,31057.545584939675,31208.311511696364,1
209,30786.84107667376,30786.84107667376,31295.136273702963,1
209,31030.75663531271,31030.75663531271,31402.34874684424,2
209,31374.82222563224,31374.82222563224,31683.43675650532,0
209,31598.10533626505,31683.43675650532,31746.926915612854,1
209,31588.382118527483,31588.382118527483,31760.22247935787,1
209,30576.083463215262,30576.083463215262,32143.687671254916,0
209,31577.782938804205,31577.782938804205,32339.901308848315,0
209,31910.863829389917,31910.863829389917,32375.492130968516,0
209,32187.278300774804,32187.278300774804,32557.393425393286,0
209,32528.97720901695,32557.393425393286,32614.576950261333,1
209,32383.288984363855,32383.288984363855,32746.148920893076,1
209,32430.384733786406,32430.384733786406,32898.418942897915,1
209,32908.170947459825,32908.170947459825,33076.55121468289,0
209,32889.913105518375,32889.913105518375,33085.34844991647,1
209,32193.149447841533,32193.149447841533,33159.04689629157,0
209,33183.41396230938,33183.41396230938,33257.13476807718,2
209,33242.707115180005,33242.707115180005,33351.70885944662,1
209,33250.500743531506,33250.500743531506,33504.76631945969,0
209,33633.83478012021,33633.83478012021,33646.752490697814,1
209,33415.42616332673,33415.42616332673,33896.754353575416,1
209,33865.703600521476,33865.703600521476,34546.039728544965,2
209,34127.086861023556,34127.086861023556,34675.14782906667,1
209,34360.82542235099,34360.82542235099,34690.75738458142,1
209,34735.08044284932,34735.08044284932,34847.130514718236,0
209,34488.435512083866,34488.435512083866,34874.78310444954,0
209,34600.878833315175,34675.14782906667,35176.93917226234,0
209,34585.49293104433,34585.49293104433,35352.23808762681,1
209,34926.37736860738,34926.37736860738,35462.581829274655,0
209,35433.63785179429,35433.63785179429,35734.264681992,1
210,47.77678275794093,47.77678275794093,278.0026284974184,1
210,0,0,490.0830380546208,1
210,589.6906076488387,589.6906076488387,665.3125286988289,1
210,447.7153347074083,447.7153347074083,730.7122212730974,1
210,986.4813122354728,986.4813122354728,1110.7578271571842,1
210,990.7518411702418,1110.7578271571842,1280.3330570335015,2
210,1154.0462530264053,1280.3330570335015,1338.6579760868517,1
210,664.8370188999625,664.8370188999625,1384.0253406134566,1
210,1252.7661054815721,1384.0253406134566,1393.0213636899302,2
210,1333.6673501689786,1393.0213636899302,1427.4681001722554,1
210,1242.3765925013342,1338.6579760868517,1487.0073612538347,0
210,759.8226802055368,759.8226802055368,1489.2620396365664,2
210,893.9326821058047,893.9326821058047,1498.8278099571155,1
210,1524.1366961704257,1524.1366961704257,1728.3914932108696,2
210,1352.3690696595395,1427.4681001722554,1734.7876664622804,0
210,1795.8774588013523,1795.8774588013523,1850.8189861474316,0
210,1361.2783199119929,1487.0073612538347,1935.328911517264,2
210,1742.8805318957502,1742.8805318957502,2236.683399721578,2
210,1867.2338763293371,1867.2338763293371,2295.1644061001643,1
210,1914.2972032276289,1914.2972032276289,2302.0739778626817,2
210,2046.1386638200624,2046.1386638200624,2343.931915838415,1
210,2085.244607547212,2236.683399721578,2583.930092138476,2
210,2643.9071847516157,2643.9071847516157,2710.141673443375,2
210,2604.720004536907,2604.720004536907,3000.340766736156,1
210,2644.8049168216626,2710.141673443375,3126.547826560754,0
210,2613.755163218263,2613.755163218263,3205.7211124175674,1
210,3238.610825096535,3238.610825096535,3344.10898457673,0
210,3414.1762844195673,3414.1762844195673,3474.291897341417,1
210,3479.5147445807206,3479.5147445807206,3548.0279453153867,1
210,3575.320506240591,3575.320506240591,3850.122825845072,1
210,2365.4011504119876,2365.4011504119876,4287.985757679639,2
210,4286.138760920753,4287.985757679639,4303.443259443049,0
210,4123.592000008501,4123.592000008501,4348.021885304819,2
210,4363.987520733423,4363.987520733423,4460.600316155396,2
210,4461.573151904548,4461.573151904548,4562.910596874676,2
210,4298.764419157235,4303.443259443049,4632.0863481089,1
210,3065.906393423479,3065.906393423479,4770.452356732491,2
210,4639.435379873168,4639.435379873168,4887.3257342150155,0
210,4882.765077356441,4887.3257342150155,4909.403039036391,2
210,4214.6636821049815,4214.6636821049815,5008.257449858006,2
210,4575.3473882640465,4575.3473882640465,5086.295527142854,1
210,4783.02255907078,4783.02255907078,5257.940016908297,1
210,5255.891098473799,5255.891098473799,5363.871915625554,2
210,5720.954247778895,5720.954247778895,5963.873665965896,1
210,5213.015508468851,5213.015508468851,6227.46242987773,1
210,5888.63481576468,5888.63481576468,6301.621004471275,1
210,6179.894395501543,6179.894395501543,6520.596908164876,2
